FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
21,Kentucky,1991,04,"2,821,574   ","1,764,665   ",62.5   ,"1,633,653   ",57.9   ,"131,012   ",7.4   
22,Louisiana,1991,04,"3,093,208   ","1,893,753   ",61.2   ,"1,755,221   ",56.7   ,"138,532   ",7.3   
23,Maine,1991,04,"943,484   ","643,652   ",68.2   ,"589,695   ",62.5   ,"53,957   ",8.4   
24,Maryland,1991,04,"3,712,975   ","2,611,132   ",70.3   ,"2,462,477   ",66.3   ,"148,655   ",5.7   
25,Massachusetts,1991,04,"4,698,233   ","3,179,335   ",67.7   ,"2,898,434   ",61.7   ,"280,901   ",8.8   
26,Michigan,1991,04,"7,060,397   ","4,601,879   ",65.2   ,"4,165,557   ",59.0   ,"436,322   ",9.5   
27,Minnesota,1991,04,"3,299,697   ","2,418,287   ",73.3   ,"2,291,943   ",69.5   ,"126,344   ",5.2   
28,Mississippi,1991,04,"1,912,290   ","1,190,620   ",62.3   ,"1,087,458   ",56.9   ,"103,162   ",8.7   
29,Missouri,1991,04,"3,885,765   ","2,650,648   ",68.2   ,"2,469,735   ",63.6   ,"180,913   ",6.8   
30,Montana,1991,04,"600,504   ","400,515   ",66.7   ,"371,963   ",61.9   ,"28,552   ",7.1   
31,Nebraska,1991,04,"1,170,782   ","831,403   ",71.0   ,"809,703   ",69.2   ,"21,700   ",2.6   
32,Nevada,1991,04,"985,391   ","693,646   ",70.4   ,"653,944   ",66.4   ,"39,702   ",5.7   
33,New Hampshire,1991,04,"848,422   ","620,810   ",73.2   ,"579,509   ",68.3   ,"41,301   ",6.7   
34,New Jersey,1991,04,"6,070,165   ","4,058,605   ",66.9   ,"3,791,208   ",62.5   ,"267,397   ",6.6   
35,New Mexico,1991,04,"1,133,230   ","721,335   ",63.7   ,"667,282   ",58.9   ,"54,053   ",7.5   
36,New York,1991,04,"14,093,942   ","8,781,792   ",62.3   ,"8,148,686   ",57.8   ,"633,106   ",7.2   
51000,New York city,1991,04,"5,850,107   ","3,289,089   ",56.2   ,"3,004,479   ",51.4   ,"284,610   ",8.7   
37,North Carolina,1991,04,"5,172,036   ","3,516,935   ",68.0   ,"3,306,615   ",63.9   ,"210,320   ",6.0   
38,North Dakota,1991,04,"464,057   ","316,750   ",68.3   ,"302,667   ",65.2   ,"14,083   ",4.4   
39,Ohio,1991,04,"8,286,009   ","5,428,584   ",65.5   ,"5,061,065   ",61.1   ,"367,519   ",6.8   
40,Oklahoma,1991,04,"2,358,769   ","1,508,264   ",63.9   ,"1,417,144   ",60.1   ,"91,120   ",6.0   
41,Oregon,1991,04,"2,232,177   ","1,506,481   ",67.5   ,"1,418,404   ",63.5   ,"88,077   ",5.8   
42,Pennsylvania,1991,04,"9,247,531   ","5,831,092   ",63.1   ,"5,424,375   ",58.7   ,"406,717   ",7.0   
44,Rhode Island,1991,04,"779,513   ","523,794   ",67.2   ,"481,744   ",61.8   ,"42,050   ",8.0   
45,South Carolina,1991,04,"2,654,325   ","1,755,002   ",66.1   ,"1,651,436   ",62.2   ,"103,566   ",5.9   
46,South Dakota,1991,04,"504,321   ","354,506   ",70.3   ,"341,755   ",67.8   ,"12,751   ",3.6   
47,Tennessee,1991,04,"3,810,186   ","2,416,100   ",63.4   ,"2,253,668   ",59.1   ,"162,432   ",6.7   
48,Texas,1991,04,"12,756,271   ","8,740,670   ",68.5   ,"8,139,867   ",63.8   ,"600,803   ",6.9   
49,Utah,1991,04,"1,191,978   ","842,076   ",70.6   ,"802,200   ",67.3   ,"39,876   ",4.7   
50,Vermont,1991,04,"431,465   ","307,476   ",71.3   ,"286,853   ",66.5   ,"20,623   ",6.7   
51,Virginia,1991,04,"4,698,382   ","3,304,003   ",70.3   ,"3,109,262   ",66.2   ,"194,741   ",5.9   
53,Washington,1991,04,"3,740,702   ","2,546,571   ",68.1   ,"2,392,924   ",64.0   ,"153,647   ",6.0   
54,West Virginia,1991,04,"1,407,158   ","774,858   ",55.1   ,"693,715   ",49.3   ,"81,143   ",10.5   
55,Wisconsin,1991,04,"3,710,181   ","2,627,476   ",70.8   ,"2,480,078   ",66.8   ,"147,398   ",5.6   
56,Wyoming,1991,04,"332,273   ","234,608   ",70.6   ,"222,853   ",67.1   ,"11,755   ",5.0   
01,Alabama,1991,05,"3,109,806   ","1,922,086   ",61.8   ,"1,782,559   ",57.3   ,"139,527   ",7.3   
02,Alaska,1991,05,"379,644   ","276,788   ",72.9   ,"254,247   ",67.0   ,"22,541   ",8.1   
04,Arizona,1991,05,"2,840,217   ","1,797,005   ",63.3   ,"1,702,480   ",59.9   ,"94,525   ",5.3   
05,Arkansas,1991,05,"1,799,854   ","1,132,456   ",62.9   ,"1,048,434   ",58.3   ,"84,022   ",7.4   
06,California,1991,05,"22,738,740   ","15,116,634   ",66.5   ,"13,938,438   ",61.3   ,"1,178,196   ",7.8   
037,Los Angeles County,1991,05,"6,725,773   ","4,450,886   ",66.2   ,"4,098,172   ",60.9   ,"352,714   ",7.9   
08,Colorado,1991,05,"2,532,202   ","1,801,223   ",71.1   ,"1,707,865   ",67.4   ,"93,358   ",5.2   
09,Connecticut,1991,05,"2,571,520   ","1,831,961   ",71.2   ,"1,715,078   ",66.7   ,"116,883   ",6.4   
10,Delaware,1991,05,"520,158   ","361,358   ",69.5   ,"338,861   ",65.1   ,"22,497   ",6.2   
11,District of Columbia,1991,05,"480,943   ","322,483   ",67.1   ,"298,142   ",62.0   ,"24,341   ",7.5   
12,Florida,1991,05,"10,453,836   ","6,515,545   ",62.3   ,"6,022,932   ",57.6   ,"492,613   ",7.6   
13,Georgia,1991,05,"4,961,350   ","3,310,879   ",66.7   ,"3,132,695   ",63.1   ,"178,184   ",5.4   
15,Hawaii,1991,05,"823,589   ","562,049   ",68.2   ,"547,219   ",66.4   ,"14,830   ",2.6   
16,Idaho,1991,05,"748,956   ","507,432   ",67.8   ,"475,103   ",63.4   ,"32,329   ",6.4   
17,Illinois,1991,05,"8,755,330   ","5,923,060   ",67.7   ,"5,514,033   ",63.0   ,"409,027   ",6.9   
18,Indiana,1991,05,"4,235,437   ","2,800,630   ",66.1   ,"2,637,775   ",62.3   ,"162,855   ",5.8   
19,Iowa,1991,05,"2,101,416   ","1,477,680   ",70.3   ,"1,407,598   ",67.0   ,"70,082   ",4.7   
20,Kansas,1991,05,"1,830,940   ","1,282,257   ",70.0   ,"1,223,096   ",66.8   ,"59,161   ",4.6   
21,Kentucky,1991,05,"2,823,608   ","1,763,987   ",62.5   ,"1,633,068   ",57.8   ,"130,919   ",7.4   
22,Louisiana,1991,05,"3,093,220   ","1,896,103   ",61.3   ,"1,757,144   ",56.8   ,"138,959   ",7.3   
23,Maine,1991,05,"943,451   ","641,815   ",68.0   ,"589,005   ",62.4   ,"52,810   ",8.2   
24,Maryland,1991,05,"3,714,784   ","2,613,494   ",70.4   ,"2,464,454   ",66.3   ,"149,040   ",5.7   
25,Massachusetts,1991,05,"4,695,183   ","3,177,795   ",67.7   ,"2,892,401   ",61.6   ,"285,394   ",9.0   
26,Michigan,1991,05,"7,065,110   ","4,595,066   ",65.0   ,"4,159,217   ",58.9   ,"435,849   ",9.5   
27,Minnesota,1991,05,"3,303,365   ","2,420,192   ",73.3   ,"2,294,567   ",69.5   ,"125,625   ",5.2   
28,Mississippi,1991,05,"1,912,369   ","1,189,084   ",62.2   ,"1,086,194   ",56.8   ,"102,890   ",8.7   
29,Missouri,1991,05,"3,888,309   ","2,649,540   ",68.1   ,"2,470,668   ",63.5   ,"178,872   ",6.8   
30,Montana,1991,05,"600,474   ","400,688   ",66.7   ,"372,461   ",62.0   ,"28,227   ",7.0   
31,Nebraska,1991,05,"1,172,018   ","832,334   ",71.0   ,"810,476   ",69.2   ,"21,858   ",2.6   
32,Nevada,1991,05,"991,286   ","695,909   ",70.2   ,"655,926   ",66.2   ,"39,983   ",5.7   
33,New Hampshire,1991,05,"847,510   ","619,985   ",73.2   ,"578,194   ",68.2   ,"41,791   ",6.7   
34,New Jersey,1991,05,"6,071,297   ","4,060,509   ",66.9   ,"3,791,806   ",62.5   ,"268,703   ",6.6   
35,New Mexico,1991,05,"1,135,430   ","722,186   ",63.6   ,"668,546   ",58.9   ,"53,640   ",7.4   
36,New York,1991,05,"14,092,934   ","8,780,276   ",62.3   ,"8,135,459   ",57.7   ,"644,817   ",7.3   
51000,New York city,1991,05,"5,848,873   ","3,289,146   ",56.2   ,"2,998,623   ",51.3   ,"290,523   ",8.8   
37,North Carolina,1991,05,"5,180,404   ","3,521,927   ",68.0   ,"3,310,351   ",63.9   ,"211,576   ",6.0   
38,North Dakota,1991,05,"463,123   ","316,596   ",68.4   ,"302,441   ",65.3   ,"14,155   ",4.5   
39,Ohio,1991,05,"8,289,947   ","5,422,845   ",65.4   ,"5,059,328   ",61.0   ,"363,517   ",6.7   
40,Oklahoma,1991,05,"2,359,941   ","1,507,090   ",63.9   ,"1,416,516   ",60.0   ,"90,574   ",6.0   
41,Oregon,1991,05,"2,237,437   ","1,509,194   ",67.5   ,"1,419,982   ",63.5   ,"89,212   ",5.9   
42,Pennsylvania,1991,05,"9,251,060   ","5,831,807   ",63.0   ,"5,424,778   ",58.6   ,"407,029   ",7.0   
44,Rhode Island,1991,05,"778,982   ","522,982   ",67.1   ,"480,319   ",61.7   ,"42,663   ",8.2   
45,South Carolina,1991,05,"2,658,281   ","1,756,983   ",66.1   ,"1,652,035   ",62.1   ,"104,948   ",6.0   
46,South Dakota,1991,05,"504,404   ","354,952   ",70.4   ,"342,215   ",67.8   ,"12,737   ",3.6   
47,Tennessee,1991,05,"3,814,758   ","2,418,008   ",63.4   ,"2,255,288   ",59.1   ,"162,720   ",6.7   
48,Texas,1991,05,"12,774,781   ","8,750,720   ",68.5   ,"8,149,324   ",63.8   ,"601,396   ",6.9   
49,Utah,1991,05,"1,195,412   ","844,552   ",70.6   ,"804,393   ",67.3   ,"40,159   ",4.8   
50,Vermont,1991,05,"432,494   ","307,527   ",71.1   ,"286,917   ",66.3   ,"20,610   ",6.7   
51,Virginia,1991,05,"4,703,399   ","3,308,465   ",70.3   ,"3,114,448   ",66.2   ,"194,017   ",5.9   
53,Washington,1991,05,"3,748,932   ","2,548,963   ",68.0   ,"2,394,699   ",63.9   ,"154,264   ",6.1   
54,West Virginia,1991,05,"1,408,043   ","775,424   ",55.1   ,"693,388   ",49.2   ,"82,036   ",10.6   
55,Wisconsin,1991,05,"3,713,628   ","2,628,796   ",70.8   ,"2,481,844   ",66.8   ,"146,952   ",5.6   
56,Wyoming,1991,05,"332,289   ","234,632   ",70.6   ,"223,072   ",67.1   ,"11,560   ",4.9   
01,Alabama,1991,06,"3,112,620   ","1,922,708   ",61.8   ,"1,782,778   ",57.3   ,"139,930   ",7.3   
02,Alaska,1991,06,"380,622   ","277,338   ",72.9   ,"254,456   ",66.9   ,"22,882   ",8.3   
04,Arizona,1991,06,"2,846,927   ","1,802,461   ",63.3   ,"1,703,095   ",59.8   ,"99,366   ",5.5   
05,Arkansas,1991,06,"1,801,257   ","1,133,022   ",62.9   ,"1,049,857   ",58.3   ,"83,165   ",7.3   
06,California,1991,06,"22,756,844   ","15,114,412   ",66.4   ,"13,930,582   ",61.2   ,"1,183,830   ",7.8   
037,Los Angeles County,1991,06,"6,725,460   ","4,454,819   ",66.2   ,"4,095,479   ",60.9   ,"359,340   ",8.1   
08,Colorado,1991,06,"2,537,152   ","1,802,952   ",71.1   ,"1,709,567   ",67.4   ,"93,385   ",5.2   
09,Connecticut,1991,06,"2,570,960   ","1,831,813   ",71.3   ,"1,712,858   ",66.6   ,"118,955   ",6.5   
10,Delaware,1991,06,"520,226   ","360,600   ",69.3   ,"338,878   ",65.1   ,"21,722   ",6.0   
11,District of Columbia,1991,06,"479,293   ","322,349   ",67.3   ,"297,601   ",62.1   ,"24,748   ",7.7   
12,Florida,1991,06,"10,476,979   ","6,522,830   ",62.3   ,"6,023,672   ",57.5   ,"499,158   ",7.7   
13,Georgia,1991,06,"4,970,306   ","3,310,523   ",66.6   ,"3,136,865   ",63.1   ,"173,658   ",5.2   
15,Hawaii,1991,06,"825,678   ","562,993   ",68.2   ,"547,889   ",66.4   ,"15,104   ",2.7   
16,Idaho,1991,06,"750,953   ","508,965   ",67.8   ,"476,987   ",63.5   ,"31,978   ",6.3   
17,Illinois,1991,06,"8,760,455   ","5,919,951   ",67.6   ,"5,503,649   ",62.8   ,"416,302   ",7.0   
18,Indiana,1991,06,"4,238,990   ","2,797,404   ",66.0   ,"2,638,732   ",62.2   ,"158,672   ",5.7   
19,Iowa,1991,06,"2,102,733   ","1,480,303   ",70.4   ,"1,411,257   ",67.1   ,"69,046   ",4.7   
20,Kansas,1991,06,"1,830,935   ","1,281,911   ",70.0   ,"1,223,893   ",66.8   ,"58,018   ",4.5   
21,Kentucky,1991,06,"2,825,642   ","1,762,070   ",62.4   ,"1,632,080   ",57.8   ,"129,990   ",7.4   
22,Louisiana,1991,06,"3,094,232   ","1,898,201   ",61.3   ,"1,759,473   ",56.9   ,"138,728   ",7.3   
23,Maine,1991,06,"943,418   ","639,621   ",67.8   ,"588,795   ",62.4   ,"50,826   ",7.9   
24,Maryland,1991,06,"3,717,594   ","2,615,831   ",70.4   ,"2,466,599   ",66.3   ,"149,232   ",5.7   
25,Massachusetts,1991,06,"4,693,132   ","3,177,977   ",67.7   ,"2,889,602   ",61.6   ,"288,375   ",9.1   
26,Michigan,1991,06,"7,069,824   ","4,587,226   ",64.9   ,"4,156,213   ",58.8   ,"431,013   ",9.4   
27,Minnesota,1991,06,"3,306,031   ","2,422,269   ",73.3   ,"2,297,821   ",69.5   ,"124,448   ",5.1   
28,Mississippi,1991,06,"1,913,448   ","1,186,435   ",62.0   ,"1,084,752   ",56.7   ,"101,683   ",8.6   
29,Missouri,1991,06,"3,889,854   ","2,647,733   ",68.1   ,"2,471,653   ",63.5   ,"176,080   ",6.7   
30,Montana,1991,06,"601,443   ","400,953   ",66.7   ,"373,179   ",62.0   ,"27,774   ",6.9   
31,Nebraska,1991,06,"1,173,253   ","833,210   ",71.0   ,"811,302   ",69.1   ,"21,908   ",2.6   
32,Nevada,1991,06,"997,181   ","698,038   ",70.0   ,"657,879   ",66.0   ,"40,159   ",5.8   
33,New Hampshire,1991,06,"847,599   ","619,160   ",73.0   ,"577,025   ",68.1   ,"42,135   ",6.8   
34,New Jersey,1991,06,"6,072,428   ","4,062,427   ",66.9   ,"3,793,007   ",62.5   ,"269,420   ",6.6   
35,New Mexico,1991,06,"1,137,630   ","722,952   ",63.5   ,"670,021   ",58.9   ,"52,931   ",7.3   
36,New York,1991,06,"14,093,923   ","8,772,983   ",62.2   ,"8,123,437   ",57.6   ,"649,546   ",7.4   
51000,New York city,1991,06,"5,848,137   ","3,286,838   ",56.2   ,"2,993,401   ",51.2   ,"293,437   ",8.9   
37,North Carolina,1991,06,"5,188,769   ","3,528,280   ",68.0   ,"3,317,310   ",63.9   ,"210,970   ",6.0   
38,North Dakota,1991,06,"463,188   ","316,355   ",68.3   ,"302,262   ",65.3   ,"14,093   ",4.5   
39,Ohio,1991,06,"8,294,887   ","5,417,104   ",65.3   ,"5,060,432   ",61.0   ,"356,672   ",6.6   
40,Oklahoma,1991,06,"2,361,112   ","1,506,457   ",63.8   ,"1,416,261   ",60.0   ,"90,196   ",6.0   
41,Oregon,1991,06,"2,242,697   ","1,512,379   ",67.4   ,"1,421,746   ",63.4   ,"90,633   ",6.0   
42,Pennsylvania,1991,06,"9,254,585   ","5,831,952   ",63.0   ,"5,427,706   ",58.6   ,"404,246   ",6.9   
44,Rhode Island,1991,06,"779,450   ","522,198   ",67.0   ,"479,002   ",61.5   ,"43,196   ",8.3   
45,South Carolina,1991,06,"2,662,237   ","1,759,205   ",66.1   ,"1,652,876   ",62.1   ,"106,329   ",6.0   
46,South Dakota,1991,06,"504,486   ","355,309   ",70.4   ,"342,650   ",67.9   ,"12,659   ",3.6   
47,Tennessee,1991,06,"3,819,330   ","2,420,742   ",63.4   ,"2,258,402   ",59.1   ,"162,340   ",6.7   
48,Texas,1991,06,"12,794,287   ","8,761,732   ",68.5   ,"8,159,461   ",63.8   ,"602,271   ",6.9   
49,Utah,1991,06,"1,198,847   ","846,964   ",70.6   ,"806,648   ",67.3   ,"40,316   ",4.8   
50,Vermont,1991,06,"432,525   ","307,468   ",71.1   ,"287,183   ",66.4   ,"20,285   ",6.6   
51,Virginia,1991,06,"4,707,412   ","3,312,661   ",70.4   ,"3,120,521   ",66.3   ,"192,140   ",5.8   
53,Washington,1991,06,"3,758,162   ","2,551,698   ",67.9   ,"2,397,010   ",63.8   ,"154,688   ",6.1   
54,West Virginia,1991,06,"1,407,929   ","775,862   ",55.1   ,"693,102   ",49.2   ,"82,760   ",10.7   
55,Wisconsin,1991,06,"3,718,077   ","2,628,867   ",70.7   ,"2,484,756   ",66.8   ,"144,111   ",5.5   
56,Wyoming,1991,06,"333,306   ","234,720   ",70.4   ,"223,290   ",67.0   ,"11,430   ",4.9   
01,Alabama,1991,07,"3,116,433   ","1,922,955   ",61.7   ,"1,782,831   ",57.2   ,"140,124   ",7.3   
02,Alaska,1991,07,"381,599   ","277,785   ",72.8   ,"254,594   ",66.7   ,"23,191   ",8.3   
04,Arizona,1991,07,"2,854,639   ","1,808,838   ",63.4   ,"1,704,012   ",59.7   ,"104,826   ",5.8   
05,Arkansas,1991,07,"1,803,659   ","1,133,944   ",62.9   ,"1,051,750   ",58.3   ,"82,194   ",7.2   
06,California,1991,07,"22,772,947   ","15,113,850   ",66.4   ,"13,927,727   ",61.2   ,"1,186,123   ",7.8   
037,Los Angeles County,1991,07,"6,724,845   ","4,459,473   ",66.3   ,"4,094,808   ",60.9   ,"364,665   ",8.2   
08,Colorado,1991,07,"2,543,103   ","1,804,159   ",70.9   ,"1,710,553   ",67.3   ,"93,606   ",5.2   
09,Connecticut,1991,07,"2,570,402   ","1,831,582   ",71.3   ,"1,710,876   ",66.6   ,"120,706   ",6.6   
10,Delaware,1991,07,"521,293   ","360,062   ",69.1   ,"339,104   ",65.1   ,"20,958   ",5.8   
11,District of Columbia,1991,07,"478,641   ","322,080   ",67.3   ,"297,029   ",62.1   ,"25,051   ",7.8   
12,Florida,1991,07,"10,499,127   ","6,529,448   ",62.2   ,"6,025,074   ",57.4   ,"504,374   ",7.7   
13,Georgia,1991,07,"4,978,264   ","3,309,857   ",66.5   ,"3,140,633   ",63.1   ,"169,224   ",5.1   
15,Hawaii,1991,07,"826,768   ","563,876   ",68.2   ,"548,467   ",66.3   ,"15,409   ",2.7   
16,Idaho,1991,07,"752,950   ","510,495   ",67.8   ,"478,805   ",63.6   ,"31,690   ",6.2   
17,Illinois,1991,07,"8,765,585   ","5,917,462   ",67.5   ,"5,491,633   ",62.6   ,"425,829   ",7.2   
18,Indiana,1991,07,"4,243,544   ","2,794,203   ",65.8   ,"2,639,520   ",62.2   ,"154,683   ",5.5   
19,Iowa,1991,07,"2,103,051   ","1,482,409   ",70.5   ,"1,414,362   ",67.3   ,"68,047   ",4.6   
20,Kansas,1991,07,"1,831,930   ","1,281,644   ",70.0   ,"1,224,766   ",66.9   ,"56,878   ",4.4   
21,Kentucky,1991,07,"2,826,677   ","1,759,374   ",62.2   ,"1,630,719   ",57.7   ,"128,655   ",7.3   
22,Louisiana,1991,07,"3,095,245   ","1,900,123   ",61.4   ,"1,762,129   ",56.9   ,"137,994   ",7.3   
23,Maine,1991,07,"943,386   ","637,761   ",67.6   ,"589,138   ",62.4   ,"48,623   ",7.6   
24,Maryland,1991,07,"3,720,404   ","2,618,642   ",70.4   ,"2,468,969   ",66.4   ,"149,673   ",5.7   
25,Massachusetts,1991,07,"4,690,082   ","3,179,033   ",67.8   ,"2,889,100   ",61.6   ,"289,933   ",9.1   
26,Michigan,1991,07,"7,074,537   ","4,581,613   ",64.8   ,"4,156,545   ",58.8   ,"425,068   ",9.3   
27,Minnesota,1991,07,"3,309,699   ","2,424,095   ",73.2   ,"2,300,836   ",69.5   ,"123,259   ",5.1   
28,Mississippi,1991,07,"1,914,527   ","1,182,948   ",61.8   ,"1,083,249   ",56.6   ,"99,699   ",8.4   
29,Missouri,1991,07,"3,892,400   ","2,645,986   ",68.0   ,"2,473,065   ",63.5   ,"172,921   ",6.5   
30,Montana,1991,07,"602,412   ","401,543   ",66.7   ,"374,180   ",62.1   ,"27,363   ",6.8   
31,Nebraska,1991,07,"1,173,489   ","834,080   ",71.1   ,"812,092   ",69.2   ,"21,988   ",2.6   
32,Nevada,1991,07,"1,003,076   ","700,099   ",69.8   ,"659,754   ",65.8   ,"40,345   ",5.8   
33,New Hampshire,1991,07,"847,687   ","618,399   ",73.0   ,"576,050   ",68.0   ,"42,349   ",6.8   
34,New Jersey,1991,07,"6,074,561   ","4,063,490   ",66.9   ,"3,792,565   ",62.4   ,"270,925   ",6.7   
35,New Mexico,1991,07,"1,138,831   ","723,461   ",63.5   ,"671,413   ",59.0   ,"52,048   ",7.2   
36,New York,1991,07,"14,092,915   ","8,761,243   ",62.2   ,"8,111,315   ",57.6   ,"649,928   ",7.4   
51000,New York city,1991,07,"5,847,003   ","3,283,545   ",56.2   ,"2,988,988   ",51.1   ,"294,557   ",9.0   
37,North Carolina,1991,07,"5,196,137   ","3,535,156   ",68.0   ,"3,325,615   ",64.0   ,"209,541   ",5.9   
38,North Dakota,1991,07,"463,254   ","316,192   ",68.3   ,"302,264   ",65.2   ,"13,928   ",4.4   
39,Ohio,1991,07,"8,298,825   ","5,411,797   ",65.2   ,"5,062,599   ",61.0   ,"349,198   ",6.5   
40,Oklahoma,1991,07,"2,363,284   ","1,506,292   ",63.7   ,"1,416,391   ",59.9   ,"89,901   ",6.0   
41,Oregon,1991,07,"2,246,957   ","1,515,300   ",67.4   ,"1,423,024   ",63.3   ,"92,276   ",6.1   
42,Pennsylvania,1991,07,"9,258,114   ","5,831,885   ",63.0   ,"5,431,195   ",58.7   ,"400,690   ",6.9   
44,Rhode Island,1991,07,"778,919   ","521,772   ",67.0   ,"478,047   ",61.4   ,"43,725   ",8.4   
45,South Carolina,1991,07,"2,667,193   ","1,762,103   ",66.1   ,"1,654,043   ",62.0   ,"108,060   ",6.1   
46,South Dakota,1991,07,"505,568   ","355,671   ",70.4   ,"343,117   ",67.9   ,"12,554   ",3.5   
47,Tennessee,1991,07,"3,823,902   ","2,423,542   ",63.4   ,"2,261,717   ",59.1   ,"161,825   ",6.7   
48,Texas,1991,07,"12,812,798   ","8,773,425   ",68.5   ,"8,169,816   ",63.8   ,"603,609   ",6.9   
49,Utah,1991,07,"1,202,281   ","849,360   ",70.6   ,"808,943   ",67.3   ,"40,417   ",4.8   
50,Vermont,1991,07,"432,553   ","307,360   ",71.1   ,"287,627   ",66.5   ,"19,733   ",6.4   
51,Virginia,1991,07,"4,712,427   ","3,317,098   ",70.4   ,"3,126,931   ",66.4   ,"190,167   ",5.7   
53,Washington,1991,07,"3,766,392   ","2,555,001   ",67.8   ,"2,399,548   ",63.7   ,"155,453   ",6.1   
54,West Virginia,1991,07,"1,408,814   ","776,191   ",55.1   ,"692,894   ",49.2   ,"83,297   ",10.7   
55,Wisconsin,1991,07,"3,722,525   ","2,628,707   ",70.6   ,"2,487,976   ",66.8   ,"140,731   ",5.4   
56,Wyoming,1991,07,"333,322   ","234,858   ",70.5   ,"223,473   ",67.0   ,"11,385   ",4.8   
01,Alabama,1991,08,"3,119,246   ","1,923,201   ",61.7   ,"1,782,916   ",57.2   ,"140,285   ",7.3   
02,Alaska,1991,08,"382,577   ","278,232   ",72.7   ,"254,697   ",66.6   ,"23,535   ",8.5   
04,Arizona,1991,08,"2,863,348   ","1,815,856   ",63.4   ,"1,705,094   ",59.5   ,"110,762   ",6.1   
05,Arkansas,1991,08,"1,805,061   ","1,135,444   ",62.9   ,"1,053,965   ",58.4   ,"81,479   ",7.2   
06,California,1991,08,"22,801,051   ","15,117,233   ",66.3   ,"13,927,131   ",61.1   ,"1,190,102   ",7.9   
037,Los Angeles County,1991,08,"6,728,833   ","4,464,386   ",66.3   ,"4,094,882   ",60.9   ,"369,504   ",8.3   
08,Colorado,1991,08,"2,549,052   ","1,805,153   ",70.8   ,"1,710,658   ",67.1   ,"94,495   ",5.2   
09,Connecticut,1991,08,"2,569,843   ","1,831,439   ",71.3   ,"1,709,115   ",66.5   ,"122,324   ",6.7   
10,Delaware,1991,08,"522,360   ","360,072   ",68.9   ,"339,586   ",65.0   ,"20,486   ",5.7   
11,District of Columbia,1991,08,"477,990   ","321,684   ",67.3   ,"296,387   ",62.0   ,"25,297   ",7.9   
12,Florida,1991,08,"10,516,270   ","6,535,119   ",62.1   ,"6,025,675   ",57.3   ,"509,444   ",7.8   
13,Georgia,1991,08,"4,988,219   ","3,310,250   ",66.4   ,"3,144,544   ",63.0   ,"165,706   ",5.0   
15,Hawaii,1991,08,"827,857   ","564,689   ",68.2   ,"548,893   ",66.3   ,"15,796   ",2.8   
16,Idaho,1991,08,"754,948   ","512,037   ",67.8   ,"480,439   ",63.6   ,"31,598   ",6.2   
17,Illinois,1991,08,"8,772,710   ","5,917,801   ",67.5   ,"5,479,221   ",62.5   ,"438,580   ",7.4   
18,Indiana,1991,08,"4,247,098   ","2,791,923   ",65.7   ,"2,639,794   ",62.2   ,"152,129   ",5.4   
19,Iowa,1991,08,"2,105,369   ","1,484,261   ",70.5   ,"1,416,754   ",67.3   ,"67,507   ",4.5   
20,Kansas,1991,08,"1,833,925   ","1,281,963   ",69.9   ,"1,226,056   ",66.9   ,"55,907   ",4.4   
21,Kentucky,1991,08,"2,829,712   ","1,756,913   ",62.1   ,"1,629,331   ",57.6   ,"127,582   ",7.3   
22,Louisiana,1991,08,"3,097,257   ","1,902,016   ",61.4   ,"1,764,830   ",57.0   ,"137,186   ",7.2   
23,Maine,1991,08,"944,353   ","636,752   ",67.4   ,"589,792   ",62.5   ,"46,960   ",7.4   
24,Maryland,1991,08,"3,723,213   ","2,622,481   ",70.4   ,"2,471,408   ",66.4   ,"151,073   ",5.8   
25,Massachusetts,1991,08,"4,690,031   ","3,180,639   ",67.8   ,"2,890,167   ",61.6   ,"290,472   ",9.1   
26,Michigan,1991,08,"7,080,250   ","4,580,414   ",64.7   ,"4,159,042   ",58.7   ,"421,372   ",9.2   
27,Minnesota,1991,08,"3,312,365   ","2,425,500   ",73.2   ,"2,303,078   ",69.5   ,"122,422   ",5.0   
