FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
16,Idaho,1990,08,"729,001   ","492,218   ",67.5   ,"464,434   ",63.7   ,"27,784   ",5.6   
17,Illinois,1990,08,"8,712,991   ","5,920,570   ",68.0   ,"5,542,191   ",63.6   ,"378,379   ",6.4   
18,Indiana,1990,08,"4,201,539   ","2,799,745   ",66.6   ,"2,660,886   ",63.3   ,"138,859   ",5.0   
19,Iowa,1990,08,"2,091,625   ","1,455,634   ",69.6   ,"1,391,150   ",66.5   ,"64,484   ",4.4   
20,Kansas,1990,08,"1,825,095   ","1,275,592   ",69.9   ,"1,220,628   ",66.9   ,"54,964   ",4.3   
21,Kentucky,1990,08,"2,807,398   ","1,752,941   ",62.4   ,"1,647,468   ",58.7   ,"105,473   ",6.0   
22,Louisiana,1990,08,"3,086,170   ","1,868,633   ",60.5   ,"1,751,042   ",56.7   ,"117,591   ",6.3   
23,Maine,1990,08,"941,815   ","632,761   ",67.2   ,"598,199   ",63.5   ,"34,562   ",5.5   
24,Maryland,1990,08,"3,691,597   ","2,580,624   ",69.9   ,"2,464,203   ",66.8   ,"116,421   ",4.5   
25,Massachusetts,1990,08,"4,719,921   ","3,240,732   ",68.7   ,"3,026,667   ",64.1   ,"214,065   ",6.6   
26,Michigan,1990,08,"7,022,598   ","4,613,031   ",65.7   ,"4,264,309   ",60.7   ,"348,722   ",7.6   
27,Minnesota,1990,08,"3,274,480   ","2,403,735   ",73.4   ,"2,290,396   ",69.9   ,"113,339   ",4.7   
28,Mississippi,1990,08,"1,904,815   ","1,175,648   ",61.7   ,"1,087,486   ",57.1   ,"88,162   ",7.5   
29,Missouri,1990,08,"3,868,652   ","2,608,341   ",67.4   ,"2,452,604   ",63.4   ,"155,737   ",6.0   
30,Montana,1990,08,"595,730   ","398,874   ",67.0   ,"374,285   ",62.8   ,"24,589   ",6.2   
31,Nebraska,1990,08,"1,163,950   ","825,514   ",70.9   ,"806,164   ",69.3   ,"19,350   ",2.3   
32,Nevada,1990,08,"940,405   ","672,174   ",71.5   ,"640,205   ",68.1   ,"31,969   ",4.8   
33,New Hampshire,1990,08,"850,766   ","623,855   ",73.3   ,"590,040   ",69.4   ,"33,815   ",5.4   
34,New Jersey,1990,08,"6,059,426   ","4,069,473   ",67.2   ,"3,860,359   ",63.7   ,"209,114   ",5.1   
35,New Mexico,1990,08,"1,118,698   ","712,534   ",63.7   ,"665,330   ",59.5   ,"47,204   ",6.6   
36,New York,1990,08,"14,099,647   ","8,842,225   ",62.7   ,"8,375,109   ",59.4   ,"467,116   ",5.3   
51000,New York city,1990,08,"5,859,540   ","3,338,853   ",57.0   ,"3,111,036   ",53.1   ,"227,817   ",6.8   
37,North Carolina,1990,08,"5,107,897   ","3,482,239   ",68.2   ,"3,334,842   ",65.3   ,"147,397   ",4.2   
38,North Dakota,1990,08,"465,576   ","316,830   ",68.1   ,"303,636   ",65.2   ,"13,194   ",4.2   
39,Ohio,1990,08,"8,253,435   ","5,407,835   ",65.5   ,"5,100,984   ",61.8   ,"306,851   ",5.7   
40,Oklahoma,1990,08,"2,346,510   ","1,519,286   ",64.7   ,"1,438,400   ",61.3   ,"80,886   ",5.3   
41,Oregon,1990,08,"2,194,164   ","1,504,997   ",68.6   ,"1,421,061   ",64.8   ,"83,936   ",5.6   
42,Pennsylvania,1990,08,"9,219,880   ","5,800,373   ",62.9   ,"5,479,850   ",59.4   ,"320,523   ",5.5   
44,Rhode Island,1990,08,"778,906   ","523,897   ",67.3   ,"490,098   ",62.9   ,"33,799   ",6.5   
45,South Carolina,1990,08,"2,620,824   ","1,743,865   ",66.5   ,"1,657,852   ",63.3   ,"86,013   ",4.9   
46,South Dakota,1990,08,"500,711   ","349,499   ",69.8   ,"336,782   ",67.3   ,"12,717   ",3.6   
47,Tennessee,1990,08,"3,774,761   ","2,399,623   ",63.6   ,"2,271,008   ",60.2   ,"128,615   ",5.4   
48,Texas,1990,08,"12,605,811   ","8,624,978   ",68.4   ,"8,075,798   ",64.1   ,"549,180   ",6.4   
49,Utah,1990,08,"1,164,587   ","821,867   ",70.6   ,"786,618   ",67.5   ,"35,249   ",4.3   
50,Vermont,1990,08,"430,195   ","306,688   ",71.3   ,"291,785   ",67.8   ,"14,903   ",4.9   
51,Virginia,1990,08,"4,663,021   ","3,245,232   ",69.6   ,"3,097,319   ",66.4   ,"147,913   ",4.6   
53,Washington,1990,08,"3,674,946   ","2,525,486   ",68.7   ,"2,400,407   ",65.3   ,"125,079   ",5.0   
54,West Virginia,1990,08,"1,402,012   ","770,210   ",54.9   ,"702,706   ",50.1   ,"67,504   ",8.8   
55,Wisconsin,1990,08,"3,677,644   ","2,598,565   ",70.7   ,"2,485,528   ",67.6   ,"113,037   ",4.3   
56,Wyoming,1990,08,"329,172   ","236,837   ",71.9   ,"224,972   ",68.3   ,"11,865   ",5.0   
01,Alabama,1990,09,"3,087,219   ","1,909,249   ",61.8   ,"1,777,113   ",57.6   ,"132,136   ",6.9   
02,Alaska,1990,09,"371,922   ","272,074   ",73.2   ,"252,279   ",67.8   ,"19,795   ",7.3   
04,Arizona,1990,09,"2,785,054   ","1,798,189   ",64.6   ,"1,704,785   ",61.2   ,"93,404   ",5.2   
05,Arkansas,1990,09,"1,787,706   ","1,131,052   ",63.3   ,"1,052,207   ",58.9   ,"78,845   ",7.0   
06,California,1990,09,"22,614,824   ","15,150,606   ",67.0   ,"14,221,998   ",62.9   ,"928,608   ",6.1   
037,Los Angeles County,1990,09,"6,731,881   ","4,479,930   ",66.5   ,"4,204,270   ",62.5   ,"275,660   ",6.2   
08,Colorado,1990,09,"2,490,798   ","1,783,283   ",71.6   ,"1,691,993   ",67.9   ,"91,290   ",5.1   
09,Connecticut,1990,09,"2,576,168   ","1,821,793   ",70.7   ,"1,726,473   ",67.0   ,"95,320   ",5.2   
10,Delaware,1990,09,"513,685   ","361,928   ",70.5   ,"342,185   ",66.6   ,"19,743   ",5.5   
11,District of Columbia,1990,09,"487,290   ","328,758   ",67.5   ,"307,868   ",63.2   ,"20,890   ",6.4   
12,Florida,1990,09,"10,279,197   ","6,512,651   ",63.4   ,"6,090,336   ",59.2   ,"422,315   ",6.5   
13,Georgia,1990,09,"4,893,098   ","3,303,135   ",67.5   ,"3,120,330   ",63.8   ,"182,805   ",5.5   
15,Hawaii,1990,09,"814,180   ","554,493   ",68.1   ,"540,392   ",66.4   ,"14,101   ",2.5   
16,Idaho,1990,09,"731,001   ","492,729   ",67.4   ,"464,535   ",63.5   ,"28,194   ",5.7   
17,Illinois,1990,09,"8,719,240   ","5,925,124   ",68.0   ,"5,543,548   ",63.6   ,"381,576   ",6.4   
18,Indiana,1990,09,"4,206,106   ","2,802,742   ",66.6   ,"2,662,142   ",63.3   ,"140,600   ",5.0   
19,Iowa,1990,09,"2,092,953   ","1,457,887   ",69.7   ,"1,392,448   ",66.5   ,"65,439   ",4.5   
20,Kansas,1990,09,"1,826,106   ","1,277,140   ",69.9   ,"1,220,879   ",66.9   ,"56,261   ",4.4   
21,Kentucky,1990,09,"2,809,448   ","1,753,446   ",62.4   ,"1,645,165   ",58.6   ,"108,281   ",6.2   
22,Louisiana,1990,09,"3,088,192   ","1,873,507   ",60.7   ,"1,751,550   ",56.7   ,"121,957   ",6.5   
23,Maine,1990,09,"942,791   ","632,988   ",67.1   ,"596,198   ",63.2   ,"36,790   ",5.8   
24,Maryland,1990,09,"3,694,422   ","2,582,620   ",69.9   ,"2,460,650   ",66.6   ,"121,970   ",4.7   
25,Massachusetts,1990,09,"4,717,911   ","3,236,268   ",68.6   ,"3,013,745   ",63.9   ,"222,523   ",6.9   
26,Michigan,1990,09,"7,029,298   ","4,606,563   ",65.5   ,"4,252,163   ",60.5   ,"354,400   ",7.7   
27,Minnesota,1990,09,"3,278,166   ","2,408,689   ",73.5   ,"2,293,699   ",70.0   ,"114,990   ",4.8   
28,Mississippi,1990,09,"1,905,917   ","1,177,675   ",61.8   ,"1,087,153   ",57.0   ,"90,522   ",7.7   
29,Missouri,1990,09,"3,871,234   ","2,614,058   ",67.5   ,"2,451,739   ",63.3   ,"162,319   ",6.2   
30,Montana,1990,09,"595,696   ","399,073   ",67.0   ,"373,922   ",62.8   ,"25,151   ",6.3   
31,Nebraska,1990,09,"1,165,194   ","826,284   ",70.9   ,"806,717   ",69.2   ,"19,567   ",2.4   
32,Nevada,1990,09,"946,331   ","675,063   ",71.3   ,"641,962   ",67.8   ,"33,101   ",4.9   
33,New Hampshire,1990,09,"850,862   ","623,964   ",73.3   ,"589,168   ",69.2   ,"34,796   ",5.6   
34,New Jersey,1990,09,"6,061,604   ","4,071,431   ",67.2   ,"3,853,479   ",63.6   ,"217,952   ",5.4   
35,New Mexico,1990,09,"1,120,910   ","713,229   ",63.6   ,"664,963   ",59.3   ,"48,266   ",6.8   
36,New York,1990,09,"14,101,728   ","8,827,378   ",62.6   ,"8,345,814   ",59.2   ,"481,564   ",5.5   
51000,New York city,1990,09,"5,859,570   ","3,328,943   ",56.8   ,"3,095,272   ",52.8   ,"233,671   ",7.0   
37,North Carolina,1990,09,"5,117,384   ","3,486,374   ",68.1   ,"3,330,617   ",65.1   ,"155,757   ",4.5   
38,North Dakota,1990,09,"465,648   ","316,890   ",68.1   ,"303,655   ",65.2   ,"13,235   ",4.2   
39,Ohio,1990,09,"8,258,364   ","5,414,247   ",65.6   ,"5,102,932   ",61.8   ,"311,315   ",5.7   
40,Oklahoma,1990,09,"2,348,699   ","1,519,182   ",64.7   ,"1,435,252   ",61.1   ,"83,930   ",5.5   
41,Oregon,1990,09,"2,199,434   ","1,507,875   ",68.6   ,"1,422,594   ",64.7   ,"85,281   ",5.7   
42,Pennsylvania,1990,09,"9,225,490   ","5,803,411   ",62.9   ,"5,473,307   ",59.3   ,"330,104   ",5.7   
44,Rhode Island,1990,09,"778,394   ","523,470   ",67.3   ,"489,141   ",62.8   ,"34,329   ",6.6   
45,South Carolina,1990,09,"2,624,802   ","1,744,749   ",66.5   ,"1,657,153   ",63.1   ,"87,596   ",5.0   
46,South Dakota,1990,09,"501,799   ","349,763   ",69.7   ,"337,079   ",67.2   ,"12,684   ",3.6   
47,Tennessee,1990,09,"3,779,356   ","2,399,079   ",63.5   ,"2,267,637   ",60.0   ,"131,442   ",5.5   
48,Texas,1990,09,"12,627,412   ","8,639,220   ",68.4   ,"8,082,803   ",64.0   ,"556,417   ",6.4   
49,Utah,1990,09,"1,169,036   ","823,958   ",70.5   ,"788,463   ",67.4   ,"35,495   ",4.3   
50,Vermont,1990,09,"431,219   ","306,401   ",71.1   ,"290,962   ",67.5   ,"15,439   ",5.0   
51,Virginia,1990,09,"4,668,149   ","3,253,567   ",69.7   ,"3,099,067   ",66.4   ,"154,500   ",4.7   
53,Washington,1990,09,"3,684,189   ","2,525,856   ",68.6   ,"2,399,533   ",65.1   ,"126,323   ",5.0   
54,West Virginia,1990,09,"1,402,888   ","771,492   ",55.0   ,"701,608   ",50.0   ,"69,884   ",9.1   
55,Wisconsin,1990,09,"3,682,099   ","2,602,993   ",70.7   ,"2,486,384   ",67.5   ,"116,609   ",4.5   
56,Wyoming,1990,09,"330,193   ","236,784   ",71.7   ,"224,810   ",68.1   ,"11,974   ",5.1   
01,Alabama,1990,10,"3,090,021   ","1,910,838   ",61.8   ,"1,776,913   ",57.5   ,"133,925   ",7.0   
02,Alaska,1990,10,"372,914   ","272,516   ",73.1   ,"252,526   ",67.7   ,"19,990   ",7.3   
04,Arizona,1990,10,"2,792,838   ","1,797,525   ",64.4   ,"1,704,892   ",61.0   ,"92,633   ",5.2   
05,Arkansas,1990,10,"1,789,118   ","1,131,679   ",63.3   ,"1,051,456   ",58.8   ,"80,223   ",7.1   
06,California,1990,10,"22,634,915   ","15,141,585   ",66.9   ,"14,174,446   ",62.6   ,"967,139   ",6.4   
037,Los Angeles County,1990,10,"6,732,290   ","4,464,255   ",66.3   ,"4,178,229   ",62.1   ,"286,026   ",6.4   
08,Colorado,1990,10,"2,496,775   ","1,786,978   ",71.6   ,"1,695,885   ",67.9   ,"91,093   ",5.1   
09,Connecticut,1990,10,"2,576,631   ","1,821,843   ",70.7   ,"1,723,558   ",66.9   ,"98,285   ",5.4   
10,Delaware,1990,10,"514,761   ","362,964   ",70.5   ,"341,085   ",66.3   ,"21,879   ",6.0   
11,District of Columbia,1990,10,"486,656   ","326,976   ",67.2   ,"305,576   ",62.8   ,"21,400   ",6.5   
12,Florida,1990,10,"10,303,552   ","6,513,762   ",63.2   ,"6,081,503   ",59.0   ,"432,259   ",6.6   
13,Georgia,1990,10,"4,903,109   ","3,304,687   ",67.4   ,"3,119,005   ",63.6   ,"185,682   ",5.6   
15,Hawaii,1990,10,"815,312   ","556,475   ",68.3   ,"542,488   ",66.5   ,"13,987   ",2.5   
16,Idaho,1990,10,"734,001   ","493,791   ",67.3   ,"464,896   ",63.3   ,"28,895   ",5.9   
17,Illinois,1990,10,"8,725,489   ","5,929,209   ",68.0   ,"5,545,918   ",63.6   ,"383,291   ",6.5   
18,Indiana,1990,10,"4,210,674   ","2,805,202   ",66.6   ,"2,660,690   ",63.2   ,"144,512   ",5.2   
19,Iowa,1990,10,"2,094,281   ","1,459,038   ",69.7   ,"1,392,418   ",66.5   ,"66,620   ",4.6   
20,Kansas,1990,10,"1,827,118   ","1,278,517   ",70.0   ,"1,220,801   ",66.8   ,"57,716   ",4.5   
21,Kentucky,1990,10,"2,812,498   ","1,754,153   ",62.4   ,"1,642,183   ",58.4   ,"111,970   ",6.4   
22,Louisiana,1990,10,"3,089,213   ","1,878,203   ",60.8   ,"1,752,042   ",56.7   ,"126,161   ",6.7   
23,Maine,1990,10,"942,768   ","634,042   ",67.3   ,"594,571   ",63.1   ,"39,471   ",6.2   
24,Maryland,1990,10,"3,698,247   ","2,584,403   ",69.9   ,"2,456,531   ",66.4   ,"127,872   ",4.9   
25,Massachusetts,1990,10,"4,716,901   ","3,228,460   ",68.4   ,"2,996,817   ",63.5   ,"231,643   ",7.2   
26,Michigan,1990,10,"7,034,998   ","4,600,120   ",65.4   ,"4,237,334   ",60.2   ,"362,786   ",7.9   
27,Minnesota,1990,10,"3,281,851   ","2,412,513   ",73.5   ,"2,295,752   ",70.0   ,"116,761   ",4.8   
28,Mississippi,1990,10,"1,907,019   ","1,180,524   ",61.9   ,"1,087,283   ",57.0   ,"93,241   ",7.9   
29,Missouri,1990,10,"3,874,816   ","2,619,386   ",67.6   ,"2,450,873   ",63.3   ,"168,513   ",6.4   
30,Montana,1990,10,"596,663   ","399,423   ",66.9   ,"373,620   ",62.6   ,"25,803   ",6.5   
31,Nebraska,1990,10,"1,166,438   ","827,368   ",70.9   ,"807,513   ",69.2   ,"19,855   ",2.4   
32,Nevada,1990,10,"952,256   ","677,803   ",71.2   ,"643,474   ",67.6   ,"34,329   ",5.1   
33,New Hampshire,1990,10,"850,957   ","623,898   ",73.3   ,"587,978   ",69.1   ,"35,920   ",5.8   
34,New Jersey,1990,10,"6,064,782   ","4,070,772   ",67.1   ,"3,843,115   ",63.4   ,"227,657   ",5.6   
35,New Mexico,1990,10,"1,123,122   ","713,953   ",63.6   ,"664,534   ",59.2   ,"49,419   ",6.9   
36,New York,1990,10,"14,103,809   ","8,809,893   ",62.5   ,"8,310,905   ",58.9   ,"498,988   ",5.7   
51000,New York city,1990,10,"5,859,500   ","3,318,514   ",56.6   ,"3,079,014   ",52.5   ,"239,500   ",7.2   
37,North Carolina,1990,10,"5,126,871   ","3,491,810   ",68.1   ,"3,326,353   ",64.9   ,"165,457   ",4.7   
38,North Dakota,1990,10,"465,720   ","316,914   ",68.0   ,"303,695   ",65.2   ,"13,219   ",4.2   
39,Ohio,1990,10,"8,264,294   ","5,419,522   ",65.6   ,"5,101,590   ",61.7   ,"317,932   ",5.9   
40,Oklahoma,1990,10,"2,349,888   ","1,518,705   ",64.6   ,"1,431,564   ",60.9   ,"87,141   ",5.7   
41,Oregon,1990,10,"2,204,705   ","1,508,734   ",68.4   ,"1,422,847   ",64.5   ,"85,887   ",5.7   
42,Pennsylvania,1990,10,"9,230,100   ","5,808,158   ",62.9   ,"5,466,529   ",59.2   ,"341,629   ",5.9   
44,Rhode Island,1990,10,"778,883   ","523,315   ",67.2   ,"488,144   ",62.7   ,"35,171   ",6.7   
45,South Carolina,1990,10,"2,629,780   ","1,745,295   ",66.4   ,"1,655,686   ",63.0   ,"89,609   ",5.1   
46,South Dakota,1990,10,"501,888   ","350,006   ",69.7   ,"337,370   ",67.2   ,"12,636   ",3.6   
47,Tennessee,1990,10,"3,784,951   ","2,399,490   ",63.4   ,"2,264,011   ",59.8   ,"135,479   ",5.6   
48,Texas,1990,10,"12,648,014   ","8,652,417   ",68.4   ,"8,088,034   ",63.9   ,"564,383   ",6.5   
49,Utah,1990,10,"1,172,484   ","826,033   ",70.5   ,"790,028   ",67.4   ,"36,005   ",4.4   
50,Vermont,1990,10,"431,244   ","306,162   ",71.0   ,"290,165   ",67.3   ,"15,997   ",5.2   
51,Virginia,1990,10,"4,674,276   ","3,261,078   ",69.8   ,"3,099,686   ",66.3   ,"161,392   ",4.9   
53,Washington,1990,10,"3,693,432   ","2,526,431   ",68.4   ,"2,397,203   ",64.9   ,"129,228   ",5.1   
54,West Virginia,1990,10,"1,403,765   ","772,798   ",55.1   ,"700,590   ",49.9   ,"72,208   ",9.3   
55,Wisconsin,1990,10,"3,686,555   ","2,607,728   ",70.7   ,"2,486,402   ",67.4   ,"121,326   ",4.7   
56,Wyoming,1990,10,"330,215   ","236,717   ",71.7   ,"224,639   ",68.0   ,"12,078   ",5.1   
01,Alabama,1990,11,"3,093,823   ","1,912,839   ",61.8   ,"1,777,357   ",57.4   ,"135,482   ",7.1   
02,Alaska,1990,11,"373,905   ","272,785   ",73.0   ,"252,536   ",67.5   ,"20,249   ",7.4   
04,Arizona,1990,11,"2,799,622   ","1,795,318   ",64.1   ,"1,703,828   ",60.9   ,"91,490   ",5.1   
05,Arkansas,1990,11,"1,791,530   ","1,132,115   ",63.2   ,"1,050,565   ",58.6   ,"81,550   ",7.2   
06,California,1990,11,"22,653,007   ","15,133,320   ",66.8   ,"14,126,733   ",62.4   ,"1,006,587   ",6.7   
037,Los Angeles County,1990,11,"6,731,999   ","4,451,964   ",66.1   ,"4,155,448   ",61.7   ,"296,516   ",6.7   
08,Colorado,1990,11,"2,501,753   ","1,789,892   ",71.5   ,"1,698,879   ",67.9   ,"91,013   ",5.1   
09,Connecticut,1990,11,"2,576,094   ","1,822,155   ",70.7   ,"1,720,942   ",66.8   ,"101,213   ",5.6   
10,Delaware,1990,11,"515,837   ","363,023   ",70.4   ,"340,209   ",66.0   ,"22,814   ",6.3   
11,District of Columbia,1990,11,"486,022   ","324,989   ",66.9   ,"303,213   ",62.4   ,"21,776   ",6.7   
12,Florida,1990,11,"10,326,907   ","6,509,135   ",63.0   ,"6,068,329   ",58.8   ,"440,806   ",6.8   
13,Georgia,1990,11,"4,912,120   ","3,305,333   ",67.3   ,"3,117,601   ",63.5   ,"187,732   ",5.7   
15,Hawaii,1990,11,"817,443   ","558,485   ",68.3   ,"544,498   ",66.6   ,"13,987   ",2.5   
16,Idaho,1990,11,"736,001   ","495,445   ",67.3   ,"465,617   ",63.3   ,"29,828   ",6.0   
17,Illinois,1990,11,"8,731,738   ","5,932,864   ",67.9   ,"5,548,725   ",63.5   ,"384,139   ",6.5   
18,Indiana,1990,11,"4,215,241   ","2,806,904   ",66.6   ,"2,656,612   ",63.0   ,"150,292   ",5.4   
19,Iowa,1990,11,"2,095,609   ","1,459,429   ",69.6   ,"1,391,649   ",66.4   ,"67,780   ",4.6   
20,Kansas,1990,11,"1,828,130   ","1,279,846   ",70.0   ,"1,220,808   ",66.8   ,"59,038   ",4.6   
21,Kentucky,1990,11,"2,814,548   ","1,755,300   ",62.4   ,"1,638,906   ",58.2   ,"116,394   ",6.6   
22,Louisiana,1990,11,"3,090,234   ","1,882,564   ",60.9   ,"1,752,937   ",56.7   ,"129,627   ",6.9   
23,Maine,1990,11,"942,745   ","636,162   ",67.5   ,"593,526   ",63.0   ,"42,636   ",6.7   
24,Maryland,1990,11,"3,701,071   ","2,587,027   ",69.9   ,"2,452,787   ",66.3   ,"134,240   ",5.2   
25,Massachusetts,1990,11,"4,713,891   ","3,218,213   ",68.3   ,"2,977,442   ",63.2   ,"240,771   ",7.5   
26,Michigan,1990,11,"7,039,697   ","4,596,850   ",65.3   ,"4,222,009   ",60.0   ,"374,841   ",8.2   
27,Minnesota,1990,11,"3,285,536   ","2,415,457   ",73.5   ,"2,296,720   ",69.9   ,"118,737   ",4.9   
28,Mississippi,1990,11,"1,908,121   ","1,183,742   ",62.0   ,"1,087,814   ",57.0   ,"95,928   ",8.1   
29,Missouri,1990,11,"3,877,397   ","2,624,074   ",67.7   ,"2,450,690   ",63.2   ,"173,384   ",6.6   
30,Montana,1990,11,"597,629   ","399,920   ",66.9   ,"373,352   ",62.5   ,"26,568   ",6.6   
31,Nebraska,1990,11,"1,167,681   ","828,828   ",71.0   ,"808,712   ",69.3   ,"20,116   ",2.4   
32,Nevada,1990,11,"958,182   ","680,562   ",71.0   ,"644,935   ",67.3   ,"35,627   ",5.2   
33,New Hampshire,1990,11,"850,053   ","623,655   ",73.4   ,"586,546   ",69.0   ,"37,109   ",6.0   
34,New Jersey,1990,11,"6,065,961   ","4,068,063   ",67.1   ,"3,830,937   ",63.2   ,"237,126   ",5.8   
35,New Mexico,1990,11,"1,124,335   ","714,843   ",63.6   ,"664,294   ",59.1   ,"50,549   ",7.1   
36,New York,1990,11,"14,104,890   ","8,792,538   ",62.3   ,"8,273,763   ",58.7   ,"518,775   ",5.9   
51000,New York city,1990,11,"5,858,830   ","3,308,252   ",56.5   ,"3,063,166   ",52.3   ,"245,086   ",7.4   
37,North Carolina,1990,11,"5,135,358   ","3,498,465   ",68.1   ,"3,322,302   ",64.7   ,"176,163   ",5.0   
38,North Dakota,1990,11,"464,792   ","316,979   ",68.2   ,"303,794   ",65.4   ,"13,185   ",4.2   
39,Ohio,1990,11,"8,269,223   ","5,423,676   ",65.6   ,"5,096,945   ",61.6   ,"326,731   ",6.0   
40,Oklahoma,1990,11,"2,352,077   ","1,517,889   ",64.5   ,"1,428,067   ",60.7   ,"89,822   ",5.9   
41,Oregon,1990,11,"2,209,975   ","1,508,366   ",68.3   ,"1,422,212   ",64.4   ,"86,154   ",5.7   
42,Pennsylvania,1990,11,"9,234,710   ","5,814,060   ",63.0   ,"5,459,489   ",59.1   ,"354,571   ",6.1   
44,Rhode Island,1990,11,"779,371   ","523,717   ",67.2   ,"487,203   ",62.5   ,"36,514   ",7.0   
45,South Carolina,1990,11,"2,633,758   ","1,746,277   ",66.3   ,"1,654,272   ",62.8   ,"92,005   ",5.3   
46,South Dakota,1990,11,"502,977   ","350,322   ",69.6   ,"337,742   ",67.1   ,"12,580   ",3.6   
47,Tennessee,1990,11,"3,789,546   ","2,401,035   ",63.4   ,"2,260,493   ",59.7   ,"140,542   ",5.9   
48,Texas,1990,11,"12,667,615   ","8,665,404   ",68.4   ,"8,092,841   ",63.9   ,"572,563   ",6.6   
49,Utah,1990,11,"1,175,933   ","828,259   ",70.4   ,"791,548   ",67.3   ,"36,711   ",4.4   
50,Vermont,1990,11,"431,268   ","305,991   ",71.0   ,"289,453   ",67.1   ,"16,538   ",5.4   
51,Virginia,1990,11,"4,678,404   ","3,268,135   ",69.9   ,"3,099,831   ",66.3   ,"168,304   ",5.1   
53,Washington,1990,11,"3,701,675   ","2,527,746   ",68.3   ,"2,394,295   ",64.7   ,"133,451   ",5.3   
54,West Virginia,1990,11,"1,404,641   ","774,179   ",55.1   ,"699,898   ",49.8   ,"74,281   ",9.6   
55,Wisconsin,1990,11,"3,691,010   ","2,612,870   ",70.8   ,"2,485,601   ",67.3   ,"127,269   ",4.9   
56,Wyoming,1990,11,"330,236   ","236,629   ",71.7   ,"224,513   ",68.0   ,"12,116   ",5.1   
01,Alabama,1990,12,"3,096,625   ","1,915,065   ",61.8   ,"1,778,346   ",57.4   ,"136,719   ",7.1   
02,Alaska,1990,12,"374,897   ","273,068   ",72.8   ,"252,530   ",67.4   ,"20,538   ",7.5   
04,Arizona,1990,12,"2,807,405   ","1,792,274   ",63.8   ,"1,702,393   ",60.6   ,"89,881   ",5.0   
05,Arkansas,1990,12,"1,792,941   ","1,132,330   ",63.2   ,"1,049,672   ",58.5   ,"82,658   ",7.3   
06,California,1990,12,"22,669,098   ","15,126,566   ",66.7   ,"14,082,456   ",62.1   ,"1,044,110   ",6.9   
037,Los Angeles County,1990,12,"6,731,208   ","4,443,412   ",66.0   ,"4,137,033   ",61.5   ,"306,379   ",6.9   
08,Colorado,1990,12,"2,507,730   ","1,791,976   ",71.5   ,"1,700,926   ",67.8   ,"91,050   ",5.1   
09,Connecticut,1990,12,"2,575,557   ","1,822,941   ",70.8   ,"1,718,995   ",66.7   ,"103,946   ",5.7   
10,Delaware,1990,12,"515,913   ","362,932   ",70.3   ,"339,641   ",65.8   ,"23,291   ",6.4   
11,District of Columbia,1990,12,"485,387   ","323,794   ",66.7   ,"301,738   ",62.2   ,"22,056   ",6.8   
12,Florida,1990,12,"10,349,263   ","6,500,580   ",62.8   ,"6,052,798   ",58.5   ,"447,782   ",6.9   
13,Georgia,1990,12,"4,920,130   ","3,306,010   ",67.2   ,"3,117,320   ",63.4   ,"188,690   ",5.7   
15,Hawaii,1990,12,"818,574   ","560,139   ",68.4   ,"546,068   ",66.7   ,"14,071   ",2.5   
16,Idaho,1990,12,"738,002   ","497,540   ",67.4   ,"466,708   ",63.2   ,"30,832   ",6.2   
17,Illinois,1990,12,"8,735,987   ","5,935,407   ",67.9   ,"5,550,669   ",63.5   ,"384,738   ",6.5   
18,Indiana,1990,12,"4,218,809   ","2,808,008   ",66.6   ,"2,651,441   ",62.8   ,"156,567   ",5.6   
19,Iowa,1990,12,"2,096,937   ","1,459,681   ",69.6   ,"1,390,990   ",66.3   ,"68,691   ",4.7   
20,Kansas,1990,12,"1,829,142   ","1,281,155   ",70.0   ,"1,221,154   ",66.8   ,"60,001   ",4.7   
21,Kentucky,1990,12,"2,815,597   ","1,757,251   ",62.4   ,"1,636,189   ",58.1   ,"121,062   ",6.9   
22,Louisiana,1990,12,"3,091,256   ","1,886,616   ",61.0   ,"1,754,374   ",56.8   ,"132,242   ",7.0   
